timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
7.7,0.2042,-0.5378,0.5645,0.3947,0.2989,-0.3123,0.2269,0.9123,0.7646,-0.2205,1.7108,-0.411,0.429,-0.1956
7.8,0.1897,-0.5602,0.5263,0.3791,0.2824,-0.3274,0.2064,0.8925,0.7484,-0.2428,1.6928,-0.4267,0.4091,-0.2044
7.9,0.1716,-0.5749,0.5263,0.3702,0.2692,-0.3455,0.1949,0.8748,0.7373,-0.2588,1.6697,-0.4453,0.3921,-0.2126
8.0,0.1558,-0.5845,0.4964,0.3461,0.251,-0.3588,0.1846,0.8676,0.7177,-0.2761,1.6722,-0.4554,0.3828,-0.2329
8.1,0.1482,-0.5934,0.4911,0.3454,0.2439,-0.367,0.1755,0.8597,0.7106,-0.285,1.6579,-0.4603,0.3748,-0.2439
8.2,0.1462,-0.5991,0.4981,0.3518,0.2431,-0.3715,0.1718,0.8601,0.704,-0.2899,1.6516,-0.4683,0.3685,-0.2401
8.3,0.1455,-0.5975,0.4886,0.3353,0.2426,-0.3719,0.1671,0.8566,0.7103,-0.2887,1.6648,-0.467,0.3688,-0.2583
8.4,0.1466,-0.5928,0.5185,0.3359,0.2455,-0.3624,0.1746,0.8602,0.7161,-0.2881,1.6649,-0.4643,0.3742,-0.238
8.5,0.1561,-0.5834,0.5219,0.355,0.2508,-0.3631,0.1749,0.8708,0.7213,-0.2802,1.6636,-0.4515,0.3816,-0.233
8.6,0.1734,-0.5737,0.5301,0.3702,0.2674,-0.3462,0.1913,0.8797,0.7339,-0.2667,1.6747,-0.4509,0.3937,-0.2296
8.7,0.1799,-0.5578,0.5569,0.3783,0.2788,-0.3345,0.2063,0.8971,0.7526,-0.2345,1.6887,-0.4242,0.408,-0.2162
8.8,0.2097,-0.5396,0.561,0.4,0.3016,-0.3173,0.2262,0.9025,0.7716,-0.229,1.7096,-0.4095,0.4299,-0.1918
8.9,0.2428,-0.5214,0.5752,0.4255,0.3202,-0.2858,0.2533,0.9399,0.7894,-0.2084,1.7342,-0.3946,0.4471,-0.1606
9.0,0.2494,-0.4994,0.6,0.429,0.3405,-0.2777,0.2674,0.9561,0.8072,-0.1848,1.7567,-0.3722,0.4684,-0.1493
9.1,0.2561,-0.4772,0.6,0.4588,0.3602,-0.2616,0.2909,0.9744,0.8266,-0.1691,1.7742,-0.3482,0.491,-0.1241
9.2,0.2955,-0.4608,0.6,0.4748,0.3833,-0.2441,0.3132,0.996,0.8424,-0.1525,1.7918,-0.3287,0.5115,-0.0957
9.3,0.3093,-0.4419,0.6,0.4829,0.4022,-0.2173,0.3257,1.015,0.864,-0.1334,1.82,-0.3076,0.5261,-0.0906
9.4,0.334,-0.4231,0.6,0.5014,0.414,-0.1989,0.3518,1.0324,0.8808,-0.121,1.8206,-0.2998,0.5414,-0.069
9.5,0.3256,-0.4132,0.6,0.5416,0.4259,-0.185,0.3505,1.0414,0.8947,-0.1137,1.8398,-0.2926,0.5547,-0.0515
9.6,0.353,-0.4013,0.6,0.5358,0.4357,-0.1853,0.3659,1.0536,0.9042,-0.0902,1.8495,-0.2754,0.563,-0.0556
9.7,0.3484,-0.3975,0.6,0.5466,0.4413,-0.1695,0.3661,1.0537,0.9058,-0.0906,1.8633,-0.2668,0.5679,-0.0462
9.8,0.3538,-0.3994,0.6,0.5401,0.4395,-0.1793,0.3613,1.0528,0.912,-0.0889,1.8425,-0.2656,0.5691,-0.0582
9.9,0.3344,-0.4002,0.6,0.5374,0.435,-0.1893,0.3623,1.0532,0.9046,-0.0971,1.8536,-0.2726,0.5628,-0.0551
