timestamp,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
3.7,0.0894,0.3774,4.4416,1.3621,0.0000,0.0000,0.0000,0.3882,-0.3558,3.1429,1.2771,0.0000,0.0000,0.0000
3.8,0.0509,0.3873,4.4274,1.3480,0.0000,0.0000,0.0000,0.5409,-0.5242,3.7021,1.1772,0.0000,0.0000,0.0000
3.9,0.0363,0.3816,4.4704,1.3378,0.0000,0.0000,0.0000,0.2327,-0.5855,3.3665,1.0115,0.0000,0.0000,0.0000
4.0,0.0497,0.3774,4.3620,1.3824,0.0000,0.0000,0.0000,-0.0594,-0.6111,3.1417,0.9215,0.0000,0.0000,0.0000
4.1,0.0607,0.3750,4.3169,1.4174,0.0000,0.0000,0.0000,-0.3264,-0.7453,2.7278,0.8111,0.0000,0.0000,0.0000
4.2,0.0666,0.3708,4.3730,1.4406,0.0000,0.0000,0.0000,-0.5955,-1.0795,2.4814,0.7328,0.0000,0.0000,0.0000
4.3,0.0695,0.3666,4.4384,1.4634,0.0000,0.0000,0.0000,-0.8870,-1.5815,3.1763,0.7444,0.0000,0.0000,0.0000
4.4,0.0777,0.3655,4.4779,1.4786,0.0000,0.0000,0.0000,-1.1630,-1.9238,3.6945,0.8084,0.0000,0.0000,0.0000
4.5,0.0889,0.3665,4.4811,1.4912,0.0000,0.0000,0.0000,-1.3520,-2.1236,4.0126,0.8788,0.0000,0.0000,0.0000
4.6,0.1033,0.3746,4.5036,1.4877,0.0000,0.0000,0.0000,-1.5084,-2.2405,4.3350,0.9290,0.0000,0.0000,0.0000
4.7,0.1332,0.3828,4.5172,1.4706,0.0000,0.0000,0.0000,-1.6279,-2.3088,4.5221,0.9295,0.0000,0.0000,0.0000
4.8,0.1747,0.3945,4.4658,1.4714,0.0000,0.0000,0.0000,-1.7118,-2.3499,4.6334,0.9267,0.0000,0.0000,0.0000
4.9,0.2085,0.4070,4.4668,1.4647,0.0000,0.0000,0.0000,-1.7510,-2.3742,4.6984,0.9017,0.0000,0.0000,0.0000
5.0,0.2143,0.4182,4.3943,1.4547,0.0000,0.0000,0.0000,-1.8161,-2.3889,4.7373,0.8908,0.0000,0.0000,0.0000
5.1,0.2160,0.4274,4.3459,1.4412,0.0000,0.0000,0.0000,-1.8598,-2.3977,4.7532,0.8872,0.0000,0.0000,0.0000
5.2,0.2134,0.4357,4.2963,1.4293,0.0000,0.0000,0.0000,-1.8944,-2.4035,4.7586,0.8908,0.0000,0.0000,0.0000
5.3,0.2169,0.4417,4.2751,1.4194,0.0000,0.0000,0.0000,-1.9079,-2.4065,4.7593,0.8964,0.0000,0.0000,0.0000
5.4,0.2166,0.4467,4.2598,1.4124,0.0000,0.0000,0.0000,-1.9239,-2.4083,4.7660,0.8963,0.0000,0.0000,0.0000
5.5,0.2237,0.4495,4.2770,1.4050,0.0000,0.0000,0.0000,-1.9217,-2.4093,4.7658,0.8991,0.0000,0.0000,0.0000
5.6,0.2437,0.4497,4.2744,1.4079,0.0000,0.0000,0.0000,-1.9100,-2.4100,4.7772,0.9067,0.0000,0.0000,0.0000
5.7,0.2600,0.4473,4.2900,1.4142,0.0000,0.0000,0.0000,-1.8877,-2.4104,4.7843,0.9218,0.0000,0.0000,0.0000
5.8,0.2610,0.4416,4.3008,1.4205,0.0000,0.0000,0.0000,-1.8639,-2.4106,4.7886,0.9298,0.0000,0.0000,0.0000
5.9,0.3031,0.4340,4.3804,1.4225,0.0000,0.0000,0.0000,-1.8398,-2.4108,4.7913,0.9265,0.0000,0.0000,0.0000
6.0,0.3087,0.4278,4.4144,1.4280,0.0000,0.0000,0.0000,-1.7811,-2.4109,4.7929,0.8875,0.0000,0.0000,0.0000
6.1,0.3045,0.4198,4.4628,1.4248,0.0000,0.0000,0.0000,-1.7125,-2.4109,4.7938,0.8328,0.0000,0.0000,0.0000
6.2,0.2988,0.4083,4.4925,1.4265,0.0000,0.0000,0.0000,-1.4026,-1.9704,3.6726,0.7323,0.0000,0.0000,0.0000
6.3,0.2382,0.3927,4.5104,1.4578,0.0000,0.0000,0.0000,-1.1195,-1.4807,3.0071,0.6418,0.0000,0.0000,0.0000
6.4,0.1702,0.3850,3.7874,1.4731,0.0000,0.0000,0.0000,-0.8457,-1.0852,2.8412,0.5947,0.0000,0.0000,0.0000
6.5,0.1182,0.3803,4.0686,1.4586,0.0000,0.0000,0.0000,-0.4086,-0.9266,2.9567,0.5613,0.0000,0.0000,0.0000
6.6,0.0948,0.3764,4.2529,1.4292,0.0000,0.0000,0.0000,-0.0775,-0.7592,1.5119,0.9305,0.0000,0.0000,0.0000
6.7,0.0950,0.3726,4.3483,1.4171,0.0000,0.0000,0.0000,0.1229,-0.6295,1.7877,1.1389,0.0000,0.0000,0.0000
6.8,0.1071,0.3620,4.4104,1.4156,0.0000,0.0000,0.0000,0.2483,-0.5365,2.0665,1.2518,0.0000,0.0000,0.0000
6.9,0.1275,0.3536,4.4518,1.4160,0.0000,0.0000,0.0000,0.3130,-0.4728,2.3188,1.3273,0.0000,0.0000,0.0000
7.0,0.1412,0.3453,4.4860,1.4201,0.0000,0.0000,0.0000,0.3530,-0.4272,2.5262,1.3769,0.0000,0.0000,0.0000
7.1,0.1484,0.3427,4.5066,1.4151,0.0000,0.0000,0.0000,0.3759,-0.3945,2.6906,1.4048,0.0000,0.0000,0.0000
7.2,0.1244,0.3422,4.5180,1.4211,0.0000,0.0000,0.0000,0.3925,-0.3773,2.7840,1.4315,0.0000,0.0000,0.0000
7.3,0.1207,0.3429,4.5061,1.4301,0.0000,0.0000,0.0000,0.4081,-0.3626,2.9072,1.4304,0.0000,0.0000,0.0000
7.4,0.1228,0.3509,4.4270,1.4323,0.0000,0.0000,0.0000,0.4161,-0.3513,2.9891,1.4225,0.0000,0.0000,0.0000
7.5,0.1149,0.3561,4.3796,1.4331,0.0000,0.0000,0.0000,0.4258,-0.3457,2.9899,1.4116,0.0000,0.0000,0.0000
7.6,0.1101,0.3632,4.3287,1.4305,0.0000,0.0000,0.0000,0.4314,-0.3411,2.9834,1.4055,0.0000,0.0000,0.0000
7.7,0.1037,0.3815,4.2382,1.4237,0.0000,0.0000,0.0000,0.4328,-0.3383,2.9679,1.3997,0.0000,0.0000,0.0000
7.8,0.0871,0.4086,4.1143,1.4283,0.0000,0.0000,0.0000,0.4400,-0.3330,2.9721,1.3912,0.0000,0.0000,0.0000
7.9,0.1889,0.5045,4.2698,1.3943,0.0000,0.0000,0.0000,0.4458,-0.3312,3.0996,1.3934,0.0000,0.0000,0.0000
8.0,0.2339,0.6111,3.5145,1.3200,0.0000,0.0000,0.0000,0.4591,-0.3307,3.0992,1.3777,0.0000,0.0000,0.0000
8.1,0.1753,0.7287,2.4934,1.1219,0.0000,0.0000,0.0000,0.4632,-0.3308,3.0964,1.3658,0.0000,0.0000,0.0000
8.2,-0.2354,0.8878,1.8862,0.8811,0.0000,0.0000,0.0000,0.4561,-0.3294,3.0990,1.3538,0.0000,0.0000,0.0000
8.3,-0.7365,1.1535,1.3395,0.7584,0.0000,0.0000,0.0000,0.4468,-0.3280,3.1363,1.3449,0.0000,0.0000,0.0000
8.4,-1.2596,1.5516,0.8563,0.7332,0.0000,0.0000,0.0000,0.4402,-0.3255,3.1752,1.3381,0.0000,0.0000,0.0000
8.5,-1.6991,1.8476,0.6184,0.7896,0.0000,0.0000,0.0000,0.4340,-0.3240,3.2974,1.3356,0.0000,0.0000,0.0000
8.6,-2.0422,2.0266,0.4542,0.8537,0.0000,0.0000,0.0000,0.4283,-0.3224,3.3873,1.3276,0.0000,0.0000,0.0000
8.7,-2.2795,2.1301,0.3232,0.9179,0.0000,0.0000,0.0000,0.4031,-0.3190,3.4792,1.3173,0.0000,0.0000,0.0000
8.8,-2.4809,2.1924,0.0404,0.9307,0.0000,0.0000,0.0000,0.3846,-0.3167,3.5162,1.3003,0.0000,0.0000,0.0000
8.9,-2.5987,2.2298,-0.1482,0.9389,0.0000,0.0000,0.0000,0.3607,-0.3134,3.5976,1.2872,0.0000,0.0000,0.0000
9.0,-2.6781,2.2520,-0.2904,0.9348,0.0000,0.0000,0.0000,0.3467,-0.3117,3.6710,1.2715,0.0000,0.0000,0.0000
9.1,-2.7167,2.2652,-0.3304,0.9232,0.0000,0.0000,0.0000,0.3354,-0.3107,3.7227,1.2628,0.0000,0.0000,0.0000
9.2,-2.7514,2.2733,-0.3512,0.9112,0.0000,0.0000,0.0000,0.3257,-0.3104,3.7610,1.2573,0.0000,0.0000,0.0000
9.3,-2.7701,2.2782,-0.3562,0.9088,0.0000,0.0000,0.0000,0.3227,-0.3089,3.7745,1.2502,0.0000,0.0000,0.0000
9.4,-2.7839,2.2812,-0.3601,0.9206,0.0000,0.0000,0.0000,0.3216,-0.3076,3.7727,1.2433,0.0000,0.0000,0.0000
9.5,-2.7860,2.2831,-0.3748,0.9222,0.0000,0.0000,0.0000,0.3208,-0.3064,3.7667,1.2371,0.0000,0.0000,0.0000
9.6,-2.7890,2.2843,-0.3927,0.9216,0.0000,0.0000,0.0000,0.3210,-0.3055,3.7663,1.2334,0.0000,0.0000,0.0000
9.7,-2.7796,2.2849,-0.3998,0.9215,0.0000,0.0000,0.0000,0.3208,-0.3050,3.7646,1.2322,0.0000,0.0000,0.0000
9.8,-2.7752,2.2853,-0.4064,0.9277,0.0000,0.0000,0.0000,0.3226,-0.3048,3.7674,1.2319,0.0000,0.0000,0.0000
9.9,-2.7744,2.2856,-0.4189,0.9376,0.0000,0.0000,0.0000,0.3216,-0.3046,3.7633,1.2331,0.0000,0.0000,0.0000
10.0,-2.7617,2.2858,-0.4593,0.9790,0.0000,0.0000,0.0000,0.3329,-0.3080,3.7189,1.2381,0.0000,0.0000,0.0000
10.1,-2.7359,2.2858,-0.4502,1.0069,0.0000,0.0000,0.0000,0.3558,-0.3128,3.6788,1.2458,0.0000,0.0000,0.0000
10.2,-2.5417,2.2859,-0.2866,0.9921,0.0000,0.0000,0.0000,0.3666,-0.3161,3.6445,1.2636,0.0000,0.0000,0.0000
10.3,-2.2076,2.1428,0.0028,0.9731,0.0000,0.0000,0.0000,0.3730,-0.3120,3.5853,1.2814,0.0000,0.0000,0.0000
10.4,-1.8340,1.7988,0.4068,0.9418,0.0000,0.0000,0.0000,0.3855,-0.3090,3.4808,1.2911,0.0000,0.0000,0.0000
10.5,-1.3950,1.4770,1.0319,0.8677,0.0000,0.0000,0.0000,0.4181,-0.3081,3.3186,1.2889,0.0000,0.0000,0.0000
10.6,-0.9640,1.1924,1.4631,0.9338,0.0000,0.0000,0.0000,0.4329,-0.3053,3.1999,1.2892,0.0000,0.0000,0.0000
10.7,-0.6269,0.9872,2.2521,1.0606,0.0000,0.0000,0.0000,0.4371,-0.3035,3.1581,1.3040,0.0000,0.0000,0.0000
10.8,-0.4131,0.8360,3.0168,1.1307,0.0000,0.0000,0.0000,0.4423,-0.3014,3.1249,1.3173,0.0000,0.0000,0.0000
10.9,-0.1523,0.7070,2.9520,1.1770,0.0000,0.0000,0.0000,0.4301,-0.2998,3.1287,1.3326,0.0000,0.0000,0.0000
11.0,-0.0034,0.6247,2.9134,1.2119,0.0000,0.0000,0.0000,0.4154,-0.2990,3.1067,1.3419,0.0000,0.0000,0.0000
11.1,0.0765,0.5677,3.0058,1.2571,0.0000,0.0000,0.0000,0.4098,-0.2986,3.1007,1.3499,0.0000,0.0000,0.0000
11.2,0.1089,0.5336,3.2579,1.2911,0.0000,0.0000,0.0000,0.4090,-0.2988,3.0890,1.3549,0.0000,0.0000,0.0000
11.3,0.1497,0.5112,3.3387,1.3136,0.0000,0.0000,0.0000,0.4071,-0.2988,3.0523,1.3620,0.0000,0.0000,0.0000
11.4,0.1669,0.4935,3.4663,1.3285,0.0000,0.0000,0.0000,0.4027,-0.2986,2.9897,1.3746,0.0000,0.0000,0.0000
11.5,0.1724,0.4832,3.5823,1.3358,0.0000,0.0000,0.0000,0.3959,-0.2980,2.9749,1.3971,0.0000,0.0000,0.0000
11.6,0.1856,0.4750,3.6755,1.3420,0.0000,0.0000,0.0000,0.3939,-0.2977,2.9443,1.4085,0.0000,0.0000,0.0000
11.7,0.1882,0.4680,3.6990,1.3539,0.0000,0.0000,0.0000,0.3929,-0.2986,2.9204,1.4170,0.0000,0.0000,0.0000
11.8,0.1824,0.4631,3.7592,1.3618,0.0000,0.0000,0.0000,0.3928,-0.3007,2.9509,1.4161,0.0000,0.0000,0.0000
11.9,0.1800,0.4595,3.8636,1.3647,0.0000,0.0000,0.0000,0.3977,-0.3067,3.0899,1.3853,0.0000,0.0000,0.0000
12.0,0.1701,0.4520,3.9592,1.3738,0.0000,0.0000,0.0000,0.3974,-0.3372,3.1757,1.3553,0.0000,0.0000,0.0000
12.1,0.1456,0.4454,4.0406,1.3819,0.0000,0.0000,0.0000,0.3847,-0.3922,3.3189,1.2867,0.0000,0.0000,0.0000
12.2,0.1205,0.4380,4.0927,1.3932,0.0000,0.0000,0.0000,0.3665,-0.4653,3.3835,1.2418,0.0000,0.0000,0.0000
12.3,0.1058,0.4329,4.1062,1.4033,0.0000,0.0000,0.0000,0.3527,-0.5465,3.4373,1.1820,0.0000,0.0000,0.0000
12.4,0.0857,0.4261,4.1143,1.4169,0.0000,0.0000,0.0000,0.3158,-0.6170,3.4879,1.1423,0.0000,0.0000,0.0000
12.5,0.0674,0.4219,4.0199,1.4308,0.0000,0.0000,0.0000,0.2798,-0.7027,3.5208,1.0922,0.0000,0.0000,0.0000
12.6,0.0673,0.4191,3.9408,1.4400,0.0000,0.0000,0.0000,0.2483,-0.8033,3.5415,1.0689,0.0000,0.0000,0.0000
12.7,0.0639,0.4158,3.8730,1.4490,0.0000,0.0000,0.0000,0.2119,-0.8939,3.5545,1.0565,0.0000,0.0000,0.0000
12.8,0.0490,0.4142,3.6409,1.4546,0.0000,0.0000,0.0000,0.1309,-1.0090,3.5853,1.0670,0.0000,0.0000,0.0000
12.9,0.0415,0.4142,3.5283,1.4591,0.0000,0.0000,0.0000,0.0575,-1.1118,3.6199,1.0832,0.0000,0.0000,0.0000
13.0,0.0448,0.4146,3.3834,1.4599,0.0000,0.0000,0.0000,-0.0124,-1.1955,3.6465,1.0973,0.0000,0.0000,0.0000
13.1,0.0518,0.4141,3.3472,1.4635,0.0000,0.0000,0.0000,-0.0705,-1.2578,3.6661,1.0983,0.0000,0.0000,0.0000
13.2,0.0584,0.4133,3.3832,1.4673,0.0000,0.0000,0.0000,-0.1250,-1.2978,3.6876,1.0960,0.0000,0.0000,0.0000
13.3,0.0755,0.4128,3.5433,1.4693,0.0000,0.0000,0.0000,-0.1528,-1.3196,3.7141,1.0967,0.0000,0.0000,0.0000
13.4,0.1037,0.4132,3.6546,1.4698,0.0000,0.0000,0.0000,-0.1645,-1.3293,3.7339,1.0979,0.0000,0.0000,0.0000
13.5,0.1201,0.4139,3.6989,1.4707,0.0000,0.0000,0.0000,-0.1668,-1.3278,3.7538,1.0983,0.0000,0.0000,0.0000
13.6,0.1191,0.4149,3.5624,1.4716,0.0000,0.0000,0.0000,-0.1474,-1.3152,3.7538,1.1000,0.0000,0.0000,0.0000
13.7,0.1238,0.4156,3.5403,1.4723,0.0000,0.0000,0.0000,-0.1256,-1.2950,3.7494,1.0919,0.0000,0.0000,0.0000
13.8,0.1228,0.4154,3.3624,1.4700,0.0000,0.0000,0.0000,-0.0559,-1.2398,3.7079,1.0900,0.0000,0.0000,0.0000
13.9,0.1186,0.4135,3.4110,1.4718,0.0000,0.0000,0.0000,0.0484,-1.1366,3.6612,1.0787,0.0000,0.0000,0.0000
14.0,0.0974,0.4114,3.5272,1.4719,0.0000,0.0000,0.0000,0.1302,-1.0238,3.6277,1.0774,0.0000,0.0000,0.0000
14.1,0.0923,0.4108,3.8056,1.4594,0.0000,0.0000,0.0000,0.2010,-0.9185,3.6078,1.0985,0.0000,0.0000,0.0000
14.2,0.0778,0.4120,3.9878,1.4469,0.0000,0.0000,0.0000,0.2426,-0.8237,3.5862,1.1481,0.0000,0.0000,0.0000
14.3,0.0717,0.4166,4.0571,1.4378,0.0000,0.0000,0.0000,0.2767,-0.7153,3.5427,1.1999,0.0000,0.0000,0.0000
14.4,0.0728,0.4236,4.0675,1.4274,0.0000,0.0000,0.0000,0.3065,-0.6066,3.4649,1.2509,0.0000,0.0000,0.0000
14.5,0.0783,0.4299,4.0631,1.4193,0.0000,0.0000,0.0000,0.3344,-0.5191,3.3104,1.2903,0.0000,0.0000,0.0000
14.6,0.0814,0.4297,4.0890,1.4163,0.0000,0.0000,0.0000,0.3497,-0.4544,3.1747,1.3262,0.0000,0.0000,0.0000
14.7,0.0866,0.4261,4.1289,1.4135,0.0000,0.0000,0.0000,0.3623,-0.4073,3.0594,1.3671,0.0000,0.0000,0.0000
14.8,0.0939,0.4217,4.1507,1.4085,0.0000,0.0000,0.0000,0.3735,-0.3687,3.1541,1.3902,0.0000,0.0000,0.0000
14.9,0.1032,0.4163,4.1631,1.4085,0.0000,0.0000,0.0000,0.3782,-0.3455,3.1866,1.4088,0.0000,0.0000,0.0000
15.0,0.1111,0.4108,4.1765,1.4109,0.0000,0.0000,0.0000,0.3799,-0.3337,3.2179,1.4213,0.0000,0.0000,0.0000
15.1,0.1198,0.4088,4.1613,1.4159,0.0000,0.0000,0.0000,0.3858,-0.3287,3.1519,1.4288,0.0000,0.0000,0.0000
15.2,0.1259,0.4136,4.1258,1.4206,0.0000,0.0000,0.0000,0.3950,-0.3259,3.0822,1.4282,0.0000,0.0000,0.0000
15.3,0.1722,0.4463,2.0112,1.4521,0.0000,0.0000,0.0000,0.4144,-0.3210,3.1352,1.4211,0.0000,0.0000,0.0000
15.4,0.1748,0.5122,0.8188,1.4635,0.0000,0.0000,0.0000,0.4257,-0.3151,3.1525,1.4041,0.0000,0.0000,0.0000
15.5,0.1795,0.6386,2.0840,1.4775,0.0000,0.0000,0.0000,0.4291,-0.3084,3.1880,1.3837,0.0000,0.0000,0.0000
15.6,0.1944,0.7821,3.0499,1.4721,0.0000,0.0000,0.0000,0.4288,-0.3052,3.2333,1.3706,0.0000,0.0000,0.0000
15.7,0.3114,0.9038,3.6682,1.4241,0.0000,0.0000,0.0000,0.4334,-0.3057,3.3120,1.3731,0.0000,0.0000,0.0000
15.8,0.5062,1.0276,4.0278,1.4038,0.0000,0.0000,0.0000,0.4359,-0.3121,3.3468,1.3846,0.0000,0.0000,0.0000
15.9,0.6131,1.1432,4.2400,1.4057,0.0000,0.0000,0.0000,0.4359,-0.3204,3.3473,1.3892,0.0000,0.0000,0.0000
16.0,0.7828,1.2602,4.3630,1.3810,0.0000,0.0000,0.0000,0.4379,-0.3266,3.3267,1.3816,0.0000,0.0000,0.0000
16.1,1.0569,1.3879,4.4416,1.3614,0.0000,0.0000,0.0000,0.4386,-0.3354,3.3132,1.3755,0.0000,0.0000,0.0000
16.2,1.3343,1.4865,4.4807,1.3516,0.0000,0.0000,0.0000,0.4398,-0.3441,3.2883,1.3754,0.0000,0.0000,0.0000
16.3,1.5235,1.5500,4.5035,1.3439,0.0000,0.0000,0.0000,0.4525,-0.3488,3.2266,1.3657,0.0000,0.0000,0.0000
16.4,1.7217,1.5970,4.5172,1.3154,0.0000,0.0000,0.0000,0.4693,-0.3522,3.1810,1.3537,0.0000,0.0000,0.0000
16.5,1.9175,1.6231,2.2494,1.3204,0.0000,0.0000,0.0000,0.4765,-0.3543,3.1536,1.3425,0.0000,0.0000,0.0000
16.6,2.0765,1.6413,0.9566,1.3284,0.0000,0.0000,0.0000,0.4790,-0.3555,3.1331,1.3334,0.0000,0.0000,0.0000
16.7,2.2088,1.6569,0.2383,1.3298,0.0000,0.0000,0.0000,0.4902,-0.3571,3.1124,1.3256,0.0000,0.0000,0.0000
16.8,2.3963,1.6598,-0.1674,1.3463,0.0000,0.0000,0.0000,0.4935,-0.3576,3.0829,1.3168,0.0000,0.0000,0.0000
16.9,2.5301,1.6567,-0.3912,1.3601,0.0000,0.0000,0.0000,0.4933,-0.3553,3.0888,1.3097,0.0000,0.0000,0.0000
17.0,0.2489,1.6466,1.6625,1.3712,0.0000,0.0000,0.0000,0.4914,-0.3491,3.1080,1.3031,0.0000,0.0000,0.0000
17.1,1.2279,1.6356,2.9044,1.3684,0.0000,0.0000,0.0000,0.4900,-0.3425,3.1047,1.2959,0.0000,0.0000,0.0000
17.2,0.9633,1.5988,3.6093,1.3806,0.0000,0.0000,0.0000,0.4570,-0.3413,3.1075,1.3028,0.0000,0.0000,0.0000
17.3,0.6601,1.5342,4.0046,1.3927,0.0000,0.0000,0.0000,0.4292,-0.3414,3.1275,1.3150,0.0000,0.0000,0.0000
17.4,0.5268,1.4058,4.2254,1.3723,0.0000,0.0000,0.0000,0.4227,-0.3449,3.1185,1.3306,0.0000,0.0000,0.0000
17.5,0.3993,1.2265,4.2426,1.4054,0.0000,0.0000,0.0000,0.4202,-0.3463,3.1105,1.3461,0.0000,0.0000,0.0000
17.6,0.3040,1.0484,4.1683,1.4438,0.0000,0.0000,0.0000,0.4183,-0.3429,3.0931,1.3573,0.0000,0.0000,0.0000
17.7,0.2317,0.8571,2.1071,1.4603,0.0000,0.0000,0.0000,0.4164,-0.3350,3.1008,1.3611,0.0000,0.0000,0.0000
17.8,0.2075,0.7086,0.9451,1.4625,0.0000,0.0000,0.0000,0.4130,-0.3278,3.1387,1.3656,0.0000,0.0000,0.0000
17.9,0.1710,0.6116,2.3609,1.4607,0.0000,0.0000,0.0000,0.4040,-0.3184,3.2047,1.3642,0.0000,0.0000,0.0000
