timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
8.8,0.1682,-0.5198,0.5608,0.3542,0.3634,-0.3347,0.1563,0.8684,0.7486,-0.3204,1.6581,-0.4418,0.467,-0.219
8.9,0.188,-0.4969,0.5779,0.3734,0.3849,-0.3138,0.1762,0.889,0.7678,-0.2998,1.6807,-0.4239,0.4882,-0.1996
9.0,0.2097,-0.4791,0.5991,0.3946,0.4037,-0.2924,0.1969,0.9071,0.7882,-0.2788,1.7005,-0.4013,0.5096,-0.175
9.1,0.2288,-0.4591,0.6,0.4155,0.4286,-0.2699,0.2178,0.9275,0.8102,-0.2599,1.7211,-0.381,0.5291,-0.1559
9.2,0.2477,-0.44,0.6,0.4344,0.4486,-0.2509,0.2377,0.9478,0.8289,-0.2386,1.7407,-0.3624,0.5498,-0.1351
9.3,0.2681,-0.4206,0.6,0.4532,0.4642,-0.2337,0.2558,0.9649,0.8474,-0.2213,1.7589,-0.3439,0.5703,-0.1175
9.4,0.283,-0.4024,0.6,0.468,0.4786,-0.2171,0.2713,0.9811,0.8625,-0.2049,1.7737,-0.3288,0.5857,-0.1011
9.5,0.2966,-0.3903,0.6,0.4812,0.4936,-0.2068,0.2836,0.9925,0.8761,-0.1933,1.7854,-0.3155,0.595,-0.0847
9.6,0.3036,-0.3839,0.6,0.4901,0.4982,-0.1964,0.2921,1.004,0.8838,-0.1874,1.7956,-0.307,0.6033,-0.0812
9.7,0.3062,-0.3794,0.6,0.4938,0.5062,-0.1895,0.2965,1.007,0.8876,-0.1827,1.7984,-0.3039,0.6082,-0.0783
9.8,0.3078,-0.3779,0.6,0.4942,0.5039,-0.1913,0.2965,1.0056,0.8875,-0.1824,1.7992,-0.3045,0.6102,-0.0771
9.9,0.3035,-0.3846,0.6,0.4894,0.5003,-0.1959,0.2921,1.0033,0.8832,-0.1843,1.795,-0.3037,0.6058,-0.0813
